serno,qa1,qa2,qa3,qa4,qa5a,qa5b,qa5c,qa6,qa7a,qa7b,qa7c,qa7d,qa7e,qa8a,qa8b,qa8c,qa8d,qa8e,qa8f,qa8g,qa8h,qa9a,qa9b,qa9c,qa9d,qa9e,qa9f,qb2a,qb2b,qb3,qb4,qb6a,qb6b,qb6c,qb6d,qb7a,qb7b,qb7c,qb8,qc1a,qc1b,qc1c,qc1d,qc2a,qc2b,qc2c,qc2d,qc2e,qc2f,qc3,qd1,qd3,qd4,qd5a,qd5b,qd5c,qe1,qe2,qe3,qe11,qe13,qe14,qe15
2027023,3,1,18,40,1,1,4,3,1,1,1,2,3,1,1,5,4,4,4,5,1,3,3,2,3,3,4,2,4,6,1,3,2,4,4,3,3,2,4,1,1,1,1,4,4,4,2,1,3,2,2,1,1,2,2,2,1,6,2,6,1,2,1
2027023,5,1,33,33,2,3,,3,3,4,3,2,4,2,2,2,2,2,3,3,2,4,4,3,4,3,3,2,4,1,2,5,5,3,4,4,5,4,4,2,3,2,2,5,,3,4,2,4,3,1,,1,2,3,4,2,7,2,6,1,2,1
2027023,4,1,38,38,2,3,4,5,2,2,1,2,1,2,1,2,5,2,4,4,2,5,5,4,3,5,4,4,4,4,2,2,4,4,3,2,3,3,3,1,2,2,2,2,4,2,2,2,4,2,1,3,,,,,1,4,2,11,1,2,1
2027023,5,1,37,37,2,1,3,4,2,1,1,2,2,1,2,2,4,4,3,3,2,2,4,3,3,3,4,4,5,5,3,4,5,4,5,4,4,4,4,1,2,2,2,3,3,3,1,2,3,3,1,,1,2,,2,1,5,1,,1,,5
2027025,4,1,22,22,2,2,2,4,1,1,1,1,4,1,1,1,2,2,4,2,2,5,5,4,4,5,5,4,4,3,3,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,1,3,3,2,,,,2,5,2,3,1,2,1
2027025,2,1,23,23,1,3,1,3,1,1,1,1,4,1,1,2,1,1,2,1,1,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,,2,,,,2,5,3,3,1,2,1
2027025,5,1,22,25,1,2,2,3,1,1,1,1,1,1,1,1,1,1,5,2,1,3,5,4,5,5,5,3,3,4,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,,,,2,7,2,4,1,2,1
2027025,4,1,23,23,2,3,2,4,1,1,1,2,4,1,1,2,1,1,2,2,2,4,4,5,5,5,5,3,4,6,1,1,,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,3,,2,,,,2,6,3,4,1,2,1
2027025,4,1,23,23,1,1,1,4,2,2,2,2,1,1,2,2,1,1,2,1,1,3,5,5,5,5,5,4,4,4,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,3,,2,,,,2,6,1,4,1,2,5
2027027,3,1,5,5,2,4,2,4,2,4,2,2,4,1,2,2,1,2,5,2,2,4,5,3,3,3,5,4,4,4,3,2,2,2,,,4,2,3,1,1,3,1,3,2,2,2,2,2,2,3,3,2,,,,2,4,2,,,,
2027027,4,1,3,3,1,4,1,4,2,2,2,2,4,1,1,2,1,1,3,1,1,5,5,5,5,5,5,4,4,3,3,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,,,,,,2,7,2,1,1,1,1
2027027,3,1,25,25,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,4,4,1,1,1,1,1,1,1,2,2,3,3,3,3,1,1,1,1,1,1,1,3,,,,,,1,2,1,3,1,1,1
2027027,3,1,13,13,2,3,2,4,1,2,1,1,2,2,2,2,1,1,2,2,2,5,5,5,5,5,5,4,4,,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,3,1,1,1,1,,,,,,2,6,2,4,1,1,1
2027027,1,1,30,30,2,3,2,3,2,4,2,2,4,1,1,1,1,1,2,2,1,5,5,5,5,5,5,5,5,3,2,1,1,1,2,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,3,3,,,,,1,4,2,5,1,1,1
2027027,1,1,13,12,2,4,2,3,2,3,1,3,3,1,2,2,1,1,2,2,2,4,5,4,5,5,5,4,4,4,3,2,1,1,2,1,1,1,2,3,2,2,3,2,1,2,1,1,1,1,3,,4,,,,2,4,1,2,1,2,1
2027027,4,1,25,25,2,3,1,4,2,1,1,1,3,1,1,1,2,2,4,1,1,4,4,4,4,5,4,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,,2,,,,2,4,2,2,1,2,1
2027027,5,1,22,22,1,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,2,,,,2,6,1,3,1,2,1
2027027,4,1,20,20,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,5,5,5,5,5,3,3,1,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,,2,,,,2,4,2,3,1,2,1
2027027,5,1,16,16,2,3,1,3,4,4,2,2,4,2,3,3,2,2,4,2,2,4,4,5,5,5,5,2,4,4,2,3,3,2,3,3,2,2,3,3,2,2,3,3,3,2,3,2,2,3,2,2,,,,,2,6,2,3,1,2,1
2027027,4,1,27,32,1,4,1,3,1,1,2,2,4,2,1,2,1,1,2,1,2,3,5,4,5,5,5,5,5,4,2,1,1,1,3,1,1,3,1,2,1,1,1,2,1,2,2,1,1,1,3,,,,,,2,3,1,4,1,2,1
2027027,5,1,26,32,1,4,1,4,1,3,1,1,4,1,1,2,2,2,4,1,1,3,5,3,4,4,5,3,5,4,3,3,2,3,4,3,3,3,3,2,3,1,1,2,3,2,3,2,2,2,2,2,2,,,,2,5,1,4,1,2,1
2027027,5,1,26,26,2,2,2,3,2,1,1,1,2,2,2,2,1,2,4,2,2,3,4,5,4,4,5,4,4,1,2,3,2,2,4,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,,2,,,,2,6,2,4,1,2,1
2027027,4,1,25,27,1,3,1,4,1,1,1,1,4,1,1,2,1,1,2,1,1,3,4,5,5,5,5,4,4,1,3,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,3,2,,,,2,6,2,4,1,2,1
2027027,4,1,25,25,2,4,2,4,4,4,2,1,4,2,2,2,1,2,2,2,1,4,5,5,5,5,5,5,5,4,3,2,2,2,2,2,2,2,2,4,,2,2,2,2,2,2,1,1,2,3,,3,2,2,2,2,8,2,4,1,2,1
2027027,4,1,25,25,1,2,2,2,4,2,2,2,4,1,2,2,1,1,3,1,1,5,4,5,5,5,5,4,4,3,3,1,2,2,2,1,2,2,2,3,1,1,1,2,1,1,2,2,2,1,3,2,2,,,,2,7,3,4,1,2,1
2027027,5,1,40,40,1,3,1,3,2,1,1,1,1,2,2,2,2,2,,2,2,5,5,5,5,5,5,4,4,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,2,,,,2,5,2,6,1,2,1
2027027,5,1,32,32,1,2,2,4,2,2,2,1,4,1,1,2,2,2,2,2,1,3,4,3,4,5,4,4,4,4,3,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,3,,,,,2,7,2,6,1,2,1
2027028,3,1,45,45,2,4,5,3,1,2,2,1,4,1,1,2,5,5,5,4,1,5,5,5,5,5,5,3,5,1,1,2,5,2,5,5,5,5,5,2,4,3,3,5,5,5,5,5,5,5,2,2,1,2,5,5,2,8,2,3,1,2,1
2027028,3,1,28,28,3,2,4,4,4,2,4,3,2,5,5,5,5,5,5,4,5,3,4,3,3,3,3,4,4,1,3,4,4,4,4,4,4,4,5,2,,3,5,4,5,4,4,4,5,4,1,,2,,,,2,7,2,5,1,2,1
2027028,3,1,24,24,2,4,2,4,2,4,2,2,3,1,2,2,1,2,2,2,1,5,5,5,5,5,5,4,4,1,3,2,2,2,2,2,2,,2,2,2,1,1,2,2,2,1,2,2,2,3,,2,,,,2,7,2,5,1,2,1
2027028,4,1,28,28,1,3,3,3,2,3,3,3,4,5,4,4,5,4,5,,3,4,5,4,4,4,5,3,3,2,3,3,3,3,,4,4,4,4,3,4,4,3,5,4,4,3,3,4,4,1,,2,,,,2,8,4,5,1,2,1
2027028,3,1,28,28,2,,,1,2,2,3,2,4,4,2,2,5,3,5,4,4,3,5,5,4,4,5,2,4,2,3,5,4,5,5,2,4,5,4,2,4,3,3,4,4,4,2,2,2,3,1,2,1,4,4,2,2,7,2,6,1,2,1
2027028,4,1,28,35,1,2,1,2,2,1,1,2,4,1,2,2,2,2,3,2,2,3,5,5,3,3,5,5,5,3,2,1,2,2,,2,2,,3,2,2,2,1,3,2,3,3,2,3,3,2,1,1,,,,2,7,2,7,1,2,1
2027028,3,1,28,36,1,3,1,3,1,2,1,1,4,2,2,2,2,2,5,3,2,3,5,4,5,4,5,3,3,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,,,,2,7,2,7,1,2,1
2027028,4,1,28,36,1,3,4,2,3,2,2,2,4,5,5,5,5,5,5,5,2,3,3,3,3,3,3,2,4,3,2,4,4,4,4,4,5,5,4,2,3,2,2,4,4,4,4,4,4,3,2,,,,,,2,5,2,8,1,2,1
2027028,3,1,35,35,2,3,2,4,2,2,2,2,2,1,2,3,2,2,4,2,2,4,5,5,5,4,5,4,4,4,2,3,,3,3,,,,3,4,2,2,2,,,,,,,,1,1,1,3,2,3,2,7,2,8,1,2,1
2027028,4,1,28,28,1,3,4,3,3,3,2,4,4,4,4,5,5,4,5,4,3,2,3,3,3,2,3,2,4,1,2,3,3,2,5,4,5,5,5,1,4,3,3,5,5,5,4,4,5,5,2,,1,5,4,4,2,5,3,8,1,2,1
2027028,4,1,28,28,2,4,4,3,2,2,2,2,4,2,2,2,2,2,4,2,2,4,5,4,5,3,5,4,4,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,4,,,2,2,7,2,6,1,8,1
2027029,4,1,18,18,4,4,2,2,4,3,4,4,4,3,4,2,3,2,3,2,1,4,5,5,5,5,5,5,5,5,2,2,5,2,2,5,4,,4,2,2,1,2,5,4,2,2,2,4,4,3,,2,,,,2,5,1,3,1,1,1
2027029,3,1,,15,3,3,3,3,4,4,4,4,3,3,2,2,3,3,4,3,1,5,5,5,5,5,5,4,4,1,2,4,4,3,4,4,4,4,3,4,3,2,2,4,4,4,2,4,4,3,2,2,2,,,,2,9,2,2,1,2,1
2027031,3,1,40,40,2,3,1,3,2,2,2,2,4,1,2,2,2,2,3,2,2,5,5,4,5,5,5,2,4,2,3,2,2,2,,2,2,,3,2,,2,2,2,3,2,,2,2,2,3,,,,,,2,2,1,2,1,2,1
2028003,1,1,38,43,2,4,1,3,2,1,1,2,3,2,2,2,1,1,3,1,2,5,5,5,5,5,5,5,5,1,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,4,1,1,4,2,3,,,,,,2,4,2,8,1,1,1
2028003,4,1,38,38,2,3,4,3,4,4,3,4,4,5,5,5,5,5,5,3,4,3,3,3,3,3,3,3,3,1,2,3,4,5,,5,5,5,5,,5,5,5,5,5,5,3,5,5,4,3,2,2,,,,2,6,2,8,1,1,1
2028003,4,1,38,38,2,3,2,2,2,1,2,2,4,3,4,3,4,4,3,2,3,3,5,5,4,4,4,3,3,,3,1,1,3,1,3,3,3,3,3,3,2,2,3,4,3,2,3,2,2,3,,,,,,1,5,2,10,1,1,1
2028003,1,1,37,40,2,1,2,3,2,1,1,1,1,3,3,3,5,4,3,3,4,2,2,2,3,3,2,2,2,3,4,2,2,3,2,2,2,2,3,3,3,3,1,3,3,3,4,2,3,2,3,,,,,,2,5,2,10,1,1,1
2028003,3,1,37,40,1,4,2,3,1,1,1,1,2,2,1,2,3,2,3,2,2,4,5,4,5,5,5,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,3,,,,,,1,5,1,11,1,1,1
2028003,4,1,36,45,1,2,2,2,1,2,1,1,1,2,1,1,3,1,1,2,3,2,2,2,3,2,3,3,4,1,2,3,4,3,3,2,3,3,2,2,2,1,2,2,2,2,1,2,1,1,3,,,,,,1,5,2,14,1,1,1
2028003,1,1,37,37,2,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,,,,,2,4,2,7,1,2,1
2028003,5,1,37,37,1,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,3,4,4,5,4,4,4,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,4,2,2,2,2,8,1,8,1,2,1
2028003,5,1,37,37,3,3,2,2,1,2,2,1,1,3,2,2,2,2,3,2,3,4,3,4,3,4,3,2,4,1,3,2,3,3,2,2,3,3,3,2,2,2,2,4,3,4,3,4,3,3,3,2,,,,,2,6,2,8,1,2,1
2028003,3,1,40,42,2,1,1,4,1,2,1,1,2,2,2,3,4,4,5,2,2,,5,4,4,5,4,4,4,1,2,2,3,3,2,2,2,,4,2,3,2,2,3,2,3,,4,4,2,2,,2,,,,2,6,2,9,1,2,1
2028003,4,1,37,37,2,3,1,3,1,2,1,1,4,1,1,1,1,1,2,1,1,3,4,5,5,5,5,4,4,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,,,,,,2,6,4,9,1,2,1
2028003,3,1,40,40,2,3,2,2,1,1,1,1,3,1,1,2,2,2,2,2,1,4,5,5,5,5,5,3,3,3,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,,,,,,1,5,1,10,1,2,1
2028003,5,1,37,40,2,2,2,2,2,2,2,2,4,2,2,2,2,3,5,2,2,4,3,4,3,3,3,1,5,1,3,4,4,3,2,3,3,3,4,2,2,2,2,4,4,4,4,4,4,4,2,2,2,,,,1,7,2,10,1,2,1
2028003,4,1,39,46,1,1,1,3,1,1,1,1,1,2,2,3,2,2,3,2,3,2,3,4,4,4,4,2,3,1,1,3,2,3,3,2,3,3,2,4,2,1,1,2,2,2,3,3,2,2,3,,,,,,2,7,2,12,1,2,1
2028003,5,1,37,4,2,2,2,4,1,1,1,1,1,2,1,1,2,2,2,2,2,5,5,4,5,4,5,4,4,3,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,6,2,13,1,2,1
2028003,3,1,40,40,3,4,2,3,2,,,,3,3,,,3,,3,3,,3,5,5,5,5,5,5,5,1,2,2,3,,2,,,,3,,,2,3,3,3,3,2,,3,2,3,,,,,,2,5,2,7,3,2,1
2028003,2,1,38,39,1,3,2,1,2,2,2,1,1,2,1,2,3,4,5,2,1,2,3,2,3,2,4,2,4,1,1,3,4,3,2,4,4,5,3,1,1,1,1,4,5,3,4,4,5,1,3,,,,,,1,5,2,8,3,2,1
2028003,1,1,40,40,2,2,2,3,2,2,1,2,2,1,2,2,2,2,3,2,2,4,5,5,5,5,5,3,4,6,3,2,2,2,3,2,2,2,2,,3,2,2,2,2,2,2,2,2,1,3,,,,,,1,6,1,6,1,2,2
2028011,3,1,37,37,2,4,2,3,3,1,1,1,4,2,2,1,2,2,3,2,2,3,5,5,5,5,5,5,5,4,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,1,1,2,2,3,1,1,2,2,3,1,4,2,9,1,1,1
2028011,3,1,40,45,1,2,4,2,2,2,2,2,2,2,2,3,5,3,1,2,2,2,3,3,4,4,4,2,4,3,3,4,4,5,2,5,5,5,4,1,1,2,3,3,3,4,4,2,4,4,3,3,2,,,,2,7,1,11,1,1,1
2028011,3,1,40,80,1,3,1,2,1,1,2,2,2,1,1,1,2,2,3,1,1,3,4,4,5,4,5,2,5,6,2,4,3,3,3,4,4,3,4,1,2,1,1,3,3,3,2,2,3,2,3,2,2,,,,1,5,3,13,1,1,1
2028011,5,1,36,36,2,1,,3,4,3,3,2,4,3,2,3,5,4,4,5,2,4,5,3,4,3,4,2,5,2,1,5,5,5,5,5,5,5,5,1,3,2,2,3,3,4,1,2,2,2,2,,1,4,2,3,2,6,2,10,1,2,1
2028011,3,1,40,44,2,3,4,2,2,3,2,2,3,2,2,2,2,2,4,4,2,3,4,3,3,3,4,3,5,4,2,3,3,3,3,4,4,4,3,2,3,2,2,2,2,2,1,2,2,3,1,,1,3,3,3,1,5,2,11,1,2,1
2028011,3,1,40,36,3,4,4,4,2,2,3,2,4,3,2,2,2,3,2,2,2,4,5,4,5,4,5,3,4,4,2,3,3,2,3,2,3,3,3,2,3,2,2,2,3,3,3,3,3,2,1,,1,2,2,2,1,6,2,12,1,2,1
2028011,5,1,40,40,2,3,3,4,1,4,1,1,1,2,2,3,3,3,4,1,2,2,4,4,4,4,4,4,4,1,3,2,2,3,2,3,3,3,3,4,2,2,3,3,3,2,2,2,2,3,1,1,1,1,2,3,1,7,2,12,1,2,1
2028011,3,1,36,37,2,2,1,3,4,2,3,3,1,2,4,4,4,5,4,2,3,3,2,4,4,5,3,1,5,3,1,4,4,3,5,4,5,5,4,2,2,3,3,3,4,4,3,3,4,3,2,3,1,,,,2,5,2,12,3,2,1
2028012,3,1,36,42,2,3,4,2,1,1,1,1,1,2,2,2,3,4,4,4,3,3,5,4,4,4,4,3,3,1,1,2,2,2,3,3,3,3,3,1,2,3,3,2,2,2,2,3,2,2,2,3,1,,2,,1,7,2,10,1,1,1
2028012,5,1,36,38,3,2,4,4,2,2,2,2,1,3,3,3,3,3,2,5,3,4,4,4,4,4,4,5,5,3,2,3,3,3,3,3,3,3,3,2,1,2,1,3,3,3,2,3,3,3,3,3,1,3,5,5,2,5,2,12,1,1,1
2028012,5,1,36,40,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,2,3,2,3,3,3,4,3,2,3,3,2,3,1,2,3,3,2,5,2,8,1,2,1
2028012,1,1,36,38,1,2,2,3,2,2,1,1,1,2,1,1,2,1,2,2,2,3,4,4,4,4,5,5,5,3,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,4,2,4,2,6,1,12,1,2,1
2028012,5,1,40,44,2,3,2,3,1,2,2,1,3,2,2,2,3,3,3,2,2,4,5,4,5,5,5,4,4,6,3,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,1,,1,2,2,3,1,7,2,13,1,2,1
2028012,1,1,40,60,1,2,1,1,1,,,2,1,1,1,1,4,2,2,2,1,3,5,4,5,5,5,3,4,4,2,4,5,3,2,2,2,4,2,1,1,1,1,4,4,4,3,3,4,3,1,1,1,2,2,3,1,6,2,14,1,2,1
2028013,4,1,35,35,1,1,1,3,3,3,3,3,3,3,3,3,2,3,4,2,3,4,5,5,4,5,5,4,4,3,1,4,4,4,4,4,4,4,3,1,1,1,,4,4,4,3,4,4,4,2,,2,,,,2,7,2,,,,
2028013,3,1,35,45,1,3,4,2,2,2,2,2,3,3,3,3,2,2,4,4,4,3,4,1,3,2,4,3,3,5,3,2,2,2,2,4,4,4,3,3,2,1,1,3,3,3,3,2,3,3,1,2,,,,,2,5,2,5,15,2,
2028013,1,1,38,38,2,4,3,2,4,3,3,3,4,2,2,3,3,3,5,3,2,3,5,3,4,4,5,1,5,1,4,3,2,3,,3,3,,3,4,2,3,3,,2,,,2,,2,3,,4,2,,,2,5,2,4,1,1,1
2028013,1,1,38,38,1,4,2,3,2,1,1,1,3,1,1,1,1,1,2,2,1,4,5,5,4,5,5,4,4,4,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,,2,,,,2,4,2,5,1,1,1
2028013,1,1,38,38,1,3,1,4,,1,1,3,4,2,2,2,2,2,3,2,2,5,5,5,5,5,5,4,5,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,,,,,,2,2,1,6,1,1,1
2028013,1,1,38,38,1,4,1,3,3,3,3,3,4,1,2,3,2,2,4,2,1,3,4,3,4,4,5,2,4,1,3,3,4,3,3,4,4,4,4,4,3,3,4,3,4,3,2,3,3,4,3,,2,,,,2,5,1,6,1,1,1
2028013,3,1,16,16,1,3,2,3,1,2,1,2,3,2,2,2,2,3,4,3,3,3,4,5,5,4,4,3,4,1,3,3,3,4,4,4,4,4,3,2,3,2,3,4,4,4,3,3,3,3,3,,,,,,2,6,1,2,1,2,1
2028013,5,1,34,34,,,2,3,1,1,1,1,1,2,1,3,2,3,4,3,2,3,4,3,4,5,4,3,4,2,1,5,5,5,5,5,4,4,3,1,2,2,3,5,4,3,2,3,3,3,2,,2,,,,2,6,2,4,1,2,1
2028013,4,1,30,30,2,2,2,2,1,1,1,1,1,4,2,4,2,3,5,3,3,4,3,3,3,4,4,3,3,4,3,5,5,5,5,5,5,5,3,3,3,3,3,3,5,2,3,3,5,5,3,2,2,,,,2,6,3,4,1,2,1
2028013,5,1,32,34,2,3,2,4,2,2,2,2,4,1,2,2,2,2,4,2,2,3,4,5,3,5,3,4,4,4,3,3,2,3,4,4,4,4,3,3,3,3,2,2,3,3,2,2,3,3,3,,2,,,,2,5,3,5,1,2,1
2028013,4,1,38,45,1,2,1,3,2,3,2,2,4,3,2,4,2,3,5,3,3,2,3,3,3,4,3,1,3,4,2,4,4,3,3,5,4,4,4,2,3,3,3,4,4,4,4,4,4,4,3,2,3,3,4,4,2,6,2,6,1,2,1
2028013,1,2,20,35,2,3,3,3,1,1,1,1,2,2,1,1,2,1,3,3,1,3,5,4,5,5,5,4,4,1,1,2,2,2,4,4,3,4,2,2,3,2,3,3,2,2,3,2,2,2,3,3,4,2,3,3,2,5,2,8,1,2,1
2028013,3,1,44,44,2,4,3,3,2,2,1,1,2,3,2,2,2,2,2,3,2,3,3,4,5,4,5,2,4,4,2,4,2,2,5,4,4,4,4,3,3,2,3,2,4,3,3,3,4,3,1,,2,,,,2,6,2,10,8,2,1
2028013,2,1,38,38,1,2,,4,1,1,1,1,3,2,2,2,4,4,3,,4,,1,,1,,2,2,4,4,3,4,3,4,5,5,5,5,5,4,4,2,2,5,5,5,5,3,5,5,1,1,2,,,,2,7,3,,14,2,1
2028013,3,1,38,38,1,3,1,2,1,3,1,2,,3,1,1,1,2,3,2,2,2,4,2,4,2,4,3,3,2,1,3,3,3,3,5,5,5,5,2,3,2,2,3,4,4,,4,5,5,3,,4,,,,2,6,2,1,14,2,1
2028013,3,1,38,38,1,3,,2,1,,,,,3,1,1,1,2,3,2,2,3,4,3,4,3,4,3,3,2,1,3,3,3,3,4,4,4,5,2,3,2,2,3,4,4,,5,5,5,3,,4,,,,2,6,2,1,14,2,1
2028013,3,1,40,40,1,5,,1,1,1,1,1,1,1,1,1,1,1,3,,2,2,5,4,5,4,5,4,5,6,1,2,2,2,2,2,2,2,4,2,2,1,1,2,,2,,2,,2,1,,4,2,1,,2,7,2,1,14,2,1
2028013,2,1,20,30,1,4,3,4,1,1,1,1,1,2,2,2,1,2,3,3,1,4,5,3,3,3,5,4,4,5,1,2,2,2,3,4,4,,3,4,1,1,1,2,2,2,4,2,2,3,1,3,2,,,,1,5,2,5,14,2,1
2028013,5,1,43,50,2,3,1,4,1,1,1,1,2,1,1,1,1,1,4,1,1,5,5,5,5,5,5,4,4,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,,,1,6,1,10,1,2,2
2028013,3,1,41,,2,,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,3,,3,,,,4,4,2,3,3,2,2,3,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,2,3,2,,,,2,6,1,5,1,2,5
2028013,4,1,40,40,2,2,,2,2,2,1,1,2,2,2,2,2,2,3,2,2,4,3,5,5,3,5,2,2,4,2,,,,,2,2,2,3,,,,,,,,,,,,,,,,,,1,6,2,9,9,2,5
2029001,2,1,39,10,1,2,2,3,2,4,2,1,4,2,2,2,2,2,4,3,2,3,5,4,5,3,5,3,4,2,2,3,,3,,3,3,3,3,2,2,2,2,3,3,2,,3,3,2,2,,3,3,3,3,1,6,2,7,1,2,
2029001,1,1,12,12,1,5,1,3,1,1,2,1,,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,1,2,1,1,1
2029001,4,1,37,37,1,1,3,4,1,2,2,2,2,3,3,3,2,3,5,3,2,2,1,5,1,2,1,3,3,1,3,2,3,4,3,4,4,4,4,1,3,3,3,3,4,3,4,4,4,3,3,,3,,,,1,4,1,6,1,1,1
2029001,5,1,38,45,2,2,2,2,1,1,1,1,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,5,1,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,1,6,2,14,1,1,1
2029001,5,1,43,48,2,3,5,4,1,1,3,2,1,2,2,2,4,4,4,4,2,3,5,4,4,5,5,3,4,1,3,2,2,3,3,2,4,5,3,4,2,1,1,2,3,2,2,2,2,2,3,2,2,,,,1,5,2,,1,2,1
2029001,5,1,37,10,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,5,4,4,4,5,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,,,,1,5,2,7,1,2,1
2029001,5,1,38,45,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,4,4,5,2,4,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,,1,6,2,8,1,2,1
2029001,5,1,37,37,1,3,3,3,1,1,2,4,4,3,3,3,2,2,4,4,2,3,5,3,3,5,4,3,5,1,2,2,3,3,3,2,3,3,3,2,1,1,1,2,2,2,4,2,2,2,2,2,2,,,,1,6,2,10,1,2,1
2029001,4,1,37,40,2,3,4,3,2,2,2,3,4,2,2,3,4,4,3,4,2,3,4,3,5,4,5,2,5,1,3,2,4,3,4,3,2,4,3,4,2,2,2,2,3,3,3,3,3,2,2,2,2,,,,1,6,2,10,1,2,1
2029001,1,1,35,40,1,4,4,2,1,1,1,1,1,2,1,1,3,2,2,3,2,4,4,2,4,4,4,4,5,1,3,2,,2,3,1,2,,2,2,1,1,1,2,2,1,2,2,1,1,2,,,,,,1,6,2,11,1,2,1
2029001,5,1,45,,1,4,3,3,1,1,1,1,3,2,2,2,3,3,4,2,2,2,3,3,2,3,2,4,4,1,3,2,3,2,2,2,2,3,2,3,2,1,3,3,2,2,2,2,2,2,2,,2,,,,1,6,2,11,1,2,1
2029001,4,1,37,7,2,3,4,2,3,2,2,3,4,3,4,3,2,2,5,4,2,5,5,5,4,4,4,4,4,1,1,5,5,4,4,4,4,5,4,3,4,4,3,5,5,5,5,3,4,4,1,2,2,,,,1,6,2,11,1,2,1
2029001,5,1,37,45,2,2,2,4,4,2,2,3,4,3,3,3,4,3,5,2,3,3,3,3,3,5,3,2,5,1,3,4,4,4,4,4,,4,3,2,3,3,3,3,3,3,3,3,4,3,3,,2,,,,1,5,2,12,1,2,1
2029001,3,1,37,45,2,4,2,1,1,1,1,1,2,2,1,4,5,5,5,4,3,2,5,3,4,4,5,2,4,1,1,2,2,2,2,1,3,3,2,2,1,1,2,2,2,3,2,3,3,2,2,2,,,,,1,6,2,13,1,2,1
2029001,3,1,40,46,1,1,4,1,2,3,3,4,3,3,3,4,5,5,5,4,3,1,2,2,2,2,1,2,4,1,1,4,4,3,5,5,4,5,3,2,3,3,3,4,3,3,3,3,3,3,2,2,2,,,,1,6,2,10,12,2,1
